id;neighbourhood;room_type;price;minimum_nights;number_of_reviews;last_review;availability_365
1491406776999590000;Centro;Entire home/apt;53,00 ;1;4;12/09/2025;359
1495731188657010000;Centro;Entire home/apt;51,00 ;1;4;29/09/2025;13
1496089108551520000;Centro;Entire home/apt;226,00 ;3;4;26/09/2025;347
1497051962515660000;Cruz De Humilladero;Entire home/apt;90,00 ;2;4;28/09/2025;104
19108233;Centro;Private room;42,00 ;1;406;22/09/2025;253
48277687;Centro;Entire home/apt;69,00 ;4;217;03/09/2025;333
896919065034738000;Carretera de Cadiz;Entire home/apt;106,00 ;3;106;20/09/2025;290
1400050064371200000;Carretera de Cadiz;Private room;45,00 ;2;21;22/09/2025;183
788257861509933000;Centro;Entire home/apt;161,00 ;1;133;13/09/2025;348
1158640521141830000;Centro;Entire home/apt;102,00 ;2;66;28/09/2025;80
1160653055389580000;Centro;Entire home/apt;79,00 ;2;64;28/09/2025;343
7455321;Bailen-Miraflores;Entire home/apt;59,00 ;14;500;28/08/2025;111
1112841451408470000;Centro;Entire home/apt;85,00 ;2;74;28/09/2025;355
4066844;Centro;Entire home/apt;95,00 ;4;535;05/09/2025;317
12328524;Centro;Entire home/apt;108,00 ;2;158;12/09/2025;298
23104718;Centro;Entire home/apt;54,00 ;14;375;27/08/2025;211
28387060;Centro;Entire home/apt;123,00 ;2;204;26/09/2025;333
31067278;Centro;Entire home/apt;73,00 ;3;327;25/09/2025;129
788284725032342000;Centro;Entire home/apt;128,00 ;1;136;13/09/2025;335
1319468407938940000;Centro;Entire home/apt;118,00 ;1;36;27/09/2025;279
1358003310334970000;Puerto de la Torre;Entire home/apt;75,00 ;2;19;25/09/2025;155
1447125177045030000;Centro;Entire home/apt;130,00 ;1;7;21/09/2025;147
50837089;Centro;Entire home/apt;130,00 ;2;207;21/09/2025;66
669522661613124000;Centro;Private room;36,00 ;2;158;27/09/2025;242
689743436653888000;Centro;Entire home/apt;94,00 ;1;152;15/09/2025;29
1431723983093650000;Este;Entire home/apt;80,00 ;1;15;29/09/2025;298
53609036;Centro;Entire home/apt;152,00 ;1;189;22/09/2025;150
1009513859866130000;Centro;Entire home/apt;92,00 ;3;88;22/09/2025;130
1089177695293800000;Carretera de Cadiz;Private room;34,00 ;1;68;15/09/2025;236
1283277212553590000;Centro;Entire home/apt;72,00 ;2;42;28/09/2025;319
1375219912736030000;Centro;Entire home/apt;126,00 ;3;23;04/09/2025;321
34007027;Centro;Entire home/apt;86,00 ;2;314;25/06/2025;329
47466315;Centro;Entire home/apt;147,00 ;1;233;14/09/2025;276
905199868126379000;Centro;Entire home/apt;77,00 ;2;115;26/09/2025;341
1050752211398630000;Centro;Entire home/apt;118,00 ;2;86;26/09/2025;310
1297957825328160000;Palma-Palmilla;Entire home/apt;141,00 ;1;23;20/09/2025;351
1369692009694900000;Cruz De Humilladero;Private room;34,00 ;2;28;17/09/2025;194
19420878;Centro;Private room;45,00 ;4;411;11/09/2025;212
52805511;Centro;Entire home/apt;75,00 ;3;193;26/09/2025;141
602978881059440000;Centro;Entire home/apt;94,00 ;1;171;22/09/2025;350
677439538188263000;Carretera de Cadiz;Entire home/apt;125,00 ;1;158;28/09/2025;67
1243435066903050000;Palma-Palmilla;Entire home/apt;125,00 ;3;52;14/09/2025;165
1389113513478410000;Palma-Palmilla;Entire home/apt;154,00 ;1;24;13/09/2025;262
1477363469979330000;Este;Entire home/apt;79,00 ;2;6;28/09/2025;362
16389852;Centro;Entire home/apt;133,00 ;1;423;22/09/2025;274
50420243;Centro;Entire home/apt;123,00 ;1;207;27/09/2025;298
594922767746829000;Centro;Private room;37,00 ;1;173;27/09/2025;44
925817466927750000;Centro;Private room;40,00 ;2;112;27/09/2025;251
1351447541547120000;Centro;Private room;26,00 ;1;32;12/09/2025;338
13890128;Centro;Entire home/apt;87,00 ;2;461;11/09/2025;281
49944864;Centro;Entire home/apt;78,00 ;3;216;08/09/2025;346
22789999;Bailen-Miraflores;Entire home/apt;72,00 ;1;381;29/08/2025;252
38700234;Centro;Private room;54,00 ;2;298;26/09/2025;52
967439575393563000;Carretera de Cadiz;Private room;55,00 ;1;81;27/09/2025;362
1451965620141230000;Centro;Entire home/apt;193,00 ;1;11;18/09/2025;249
641992785152595000;Centro;Entire home/apt;74,00 ;4;166;12/09/2025;318
850596218384516000;Centro;Entire home/apt;81,00 ;3;126;28/09/2025;146
973897372247502000;Centro;Entire home/apt;101,00 ;1;103;13/09/2025;145
43911812;Centro;Entire home/apt;82,00 ;1;261;28/09/2025;321
53678854;Centro;Entire home/apt;121,00 ;4;190;29/09/2025;224
1120896019711280000;Churriana;Entire home/apt;146,00 ;3;76;14/09/2025;244
9800027;Centro;Entire home/apt;58,00 ;2;484;28/09/2025;295
31646315;Centro;Entire home/apt;113,00 ;3;337;24/09/2025;21
53650848;Centro;Entire home/apt;109,00 ;3;192;02/09/2025;343
850091895525422000;Centro;Private room;60,00 ;3;127;28/09/2025;171
1213684301112290000;Centro;Entire home/apt;123,00 ;2;56;26/09/2025;330
1462447863316780000;Centro;Entire home/apt;128,00 ;1;9;22/09/2025;332
1469634775079550000;Centro;Entire home/apt;122,00 ;4;9;28/09/2025;86
994682236101247000;Bailen-Miraflores;Entire home/apt;114,00 ;2;100;22/09/2025;75
1116481024578600000;Centro;Entire home/apt;87,00 ;1;76;29/09/2025;254
1344455488424260000;Centro;Entire home/apt;87,00 ;3;33;19/09/2025;315
7156349;Centro;Entire home/apt;87,00 ;2;519;12/09/2025;321
11066779;Centro;Entire home/apt;100,00 ;2;487;09/09/2025;286
53979278;Centro;Entire home/apt;128,00 ;2;190;28/09/2025;301
1110895965696870000;Centro;Private room;26,00 ;1;78;15/09/2025;239
1461486109399320000;Este;Entire home/apt;75,00 ;2;10;14/09/2025;68
1483909477232330000;Este;Entire home/apt;80,00 ;2;5;17/09/2025;222
8515241;Centro;Entire home/apt;84,00 ;2;508;28/09/2025;246
30031682;Centro;Entire home/apt;143,00 ;3;343;08/09/2025;279
638401413782978000;Centro;Entire home/apt;167,00 ;2;168;29/09/2025;275
655419823039994000;Centro;Entire home/apt;206,00 ;3;166;21/09/2025;60
879587327542727000;Centro;Entire home/apt;99,00 ;2;121;28/09/2025;261
1018293780764310000;Centro;Entire home/apt;168,00 ;1;96;24/09/2025;144
1028250550125400000;Centro;Entire home/apt;155,00 ;2;94;11/09/2025;263
44699858;Ciudad Jardin;Entire home/apt;60,00 ;3;257;28/09/2025;87
1479052762259180000;Cruz De Humilladero;Private room;45,00 ;1;6;16/09/2025;363
47071249;Centro;Entire home/apt;85,00 ;1;217;30/08/2025;83
552538656084910000;Centro;Entire home/apt;155,00 ;1;185;25/09/2025;315
587491165173571000;Centro;Entire home/apt;73,00 ;4;175;04/09/2025;308
596422678980982000;Centro;Entire home/apt;99,00 ;2;170;24/09/2025;265
682344672320709000;Centro;Entire home/apt;84,00 ;2;161;28/09/2025;264
6077119;Centro;Entire home/apt;100,00 ;2;517;11/09/2025;307
17727281;Churriana;Private room;30,00 ;1;425;29/09/2025;360
30032075;Centro;Entire home/apt;165,00 ;3;348;15/09/2025;295
51546944;Centro;Entire home/apt;117,00 ;3;208;15/09/2025;350
53930377;Centro;Entire home/apt;172,00 ;1;193;27/09/2025;342
54117669;Carretera de Cadiz;Entire home/apt;72,00 ;1;190;20/09/2025;214
597720708535644000;Centro;Entire home/apt;90,00 ;3;173;08/09/2025;141
781720456726306000;Centro;Entire home/apt;104,00 ;2;129;29/09/2025;254
1124586061295180000;Centro;Entire home/apt;170,00 ;6;76;02/03/2025;30
1157301044954320000;Centro;Private room;57,00 ;3;67;14/09/2025;228
48256933;Centro;Entire home/apt;95,00 ;3;231;15/09/2025;142
48764984;Este;Entire home/apt;90,00 ;2;231;27/09/2025;284
774065186786659000;Centro;Entire home/apt;134,00 ;2;142;28/09/2025;310
1001274100801580000;Centro;Entire home/apt;148,00 ;1;100;22/09/2025;301
1107116868794490000;Bailen-Miraflores;Entire home/apt;60,00 ;1;79;13/09/2025;85
1225231881182350000;Cruz De Humilladero;Entire home/apt;72,00 ;2;55;28/09/2025;354
43853525;Centro;Entire home/apt;175,00 ;1;271;22/09/2025;231
977605305266869000;Centro;Entire home/apt;76,00 ;2;102;26/09/2025;256
994068854435218000;Centro;Entire home/apt;173,00 ;2;101;15/09/2025;90
1300523971750470000;Centro;Entire home/apt;117,00 ;2;41;25/09/2025;189
1453628672071950000;Carretera de Cadiz;Private room;27,00 ;1;10;10/09/2025;75
1465077884215030000;Carretera de Cadiz;Entire home/apt;99,00 ;2;10;22/09/2025;26
24018731;Centro;Entire home/apt;67,00 ;2;387;15/09/2025;210
32248083;Centro;Entire home/apt;82,00 ;4;340;21/09/2025;326
47045442;Centro;Entire home/apt;51,00 ;3;246;16/09/2025;249
1272981808636870000;Carretera de Cadiz;Entire home/apt;79,00 ;3;42;25/09/2025;144
1366474231925310000;Centro;Private room;68,00 ;1;24;28/09/2025;266
9054795;Carretera de Cadiz;Private room;30,00 ;1;514;29/09/2025;114
15356554;Bailen-Miraflores;Private room;30,00 ;1;465;24/09/2025;222
26863725;Centro;Entire home/apt;86,00 ;3;361;26/09/2025;193
53491727;Centro;Entire home/apt;87,00 ;2;197;28/09/2025;252
817263969809900000;Centro;Entire home/apt;106,00 ;1;137;14/09/2025;352
874406080153392000;Cruz De Humilladero;Entire home/apt;65,00 ;2;122;28/09/2025;352
991361276901127000;Carretera de Cadiz;Entire home/apt;105,00 ;1;103;25/09/2025;167
1059345096511850000;Centro;Entire home/apt;167,00 ;3;79;25/09/2025;297
1099265024568450000;Centro;Entire home/apt;349,00 ;2;78;22/09/2025;104
45406830;Centro;Entire home/apt;99,00 ;3;260;24/09/2025;266
631683058556514000;Carretera de Cadiz;Entire home/apt;70,00 ;2;163;28/09/2025;309
50205184;Centro;Entire home/apt;80,00 ;1;222;20/09/2025;330
51134224;Centro;Entire home/apt;196,00 ;3;216;14/09/2025;269
574657907578100000;Centro;Entire home/apt;81,00 ;2;183;28/09/2025;218
594081013806596000;Centro;Entire home/apt;168,00 ;1;179;28/09/2025;337
923166697492068000;Cruz De Humilladero;Private room;39,00 ;2;111;28/09/2025;325
1115092637303860000;Cruz De Humilladero;Entire home/apt;276,00 ;2;73;27/09/2025;188
1129662171221690000;Centro;Entire home/apt;102,00 ;4;76;24/09/2025;210
1354408801439590000;Centro;Shared room;45,00 ;1;13;28/08/2025;300
1368078986918900000;Centro;Private room;41,00 ;2;24;16/09/2025;352
12303424;Centro;Entire home/apt;79,00 ;4;495;09/09/2025;326
1051975424262020000;Centro;Entire home/apt;150,00 ;1;92;23/09/2025;303
949657451531557000;Centro;Entire home/apt;135,00 ;2;101;25/09/2025;318
1036695641247280000;Centro;Entire home/apt;77,00 ;2;95;28/09/2025;264
1287650916323700000;Centro;Entire home/apt;69,00 ;3;44;24/09/2025;67
28094926;Centro;Entire home/apt;83,00 ;3;368;28/09/2025;201
604073822176231000;Centro;Entire home/apt;104,00 ;1;182;20/09/2025;354
1403001030378320000;Este;Entire home/apt;329,00 ;4;18;24/09/2025;207
1430293951306230000;Centro;Entire home/apt;190,00 ;1;18;27/09/2025;297
1014316480572520000;Centro;Entire home/apt;121,00 ;2;98;07/09/2025;233
925402771499983000;Centro;Entire home/apt;79,00 ;2;118;29/09/2025;254
558680765789378000;Centro;Entire home/apt;79,00 ;2;184;27/09/2025;149
574649101626527000;Cruz De Humilladero;Entire home/apt;65,00 ;2;187;24/09/2025;253
745335433179585000;Centro;Entire home/apt;69,00 ;2;151;28/09/2025;246
850789788658917000;Centro;Entire home/apt;93,00 ;2;133;28/09/2025;19
11469618;Carretera de Cadiz;Entire home/apt;80,00 ;2;508;26/09/2025;287
21858528;Centro;Entire home/apt;91,00 ;4;419;23/09/2025;14
959858455495574000;Centro;Entire home/apt;59,00 ;1;111;29/09/2025;332
1380423318259610000;Centro;Entire home/apt;98,00 ;1;28;04/09/2025;338
1456385877651990000;Centro;Private room;42,00 ;2;13;20/09/2025;269
11329074;Centro;Private room;30,00 ;3;504;11/09/2025;99
14589478;Centro;Entire home/apt;66,00 ;3;480;12/09/2025;36
20007702;Centro;Entire home/apt;69,00 ;3;31;26/09/2025;264
54401877;Centro;Entire home/apt;98,00 ;2;151;25/09/2025;30
973112341155904000;Centro;Entire home/apt;134,00 ;2;105;26/09/2025;218
1163024070258160000;Churriana;Private room;61,00 ;3;71;26/09/2025;82
1171101750903780000;Centro;Entire home/apt;74,00 ;2;70;23/09/2025;173
26863246;Centro;Entire home/apt;85,00 ;3;374;28/09/2025;212
1334863337075220000;Centro;Entire home/apt;91,00 ;1;34;26/09/2025;299
22015307;Centro;Entire home/apt;53,00 ;2;419;22/09/2025;19
52295523;Centro;Entire home/apt;85,00 ;2;188;08/09/2025;72
937580710782280000;Centro;Entire home/apt;76,00 ;3;113;29/09/2025;93
1144724889748610000;Centro;Entire home/apt;132,00 ;3;75;20/09/2025;230
21322717;Centro;Entire home/apt;89,00 ;2;428;16/09/2025;243
51077414;Centro;Entire home/apt;178,00 ;3;174;19/09/2025;146
570087235481683000;Centro;Entire home/apt;102,00 ;3;191;15/09/2025;281
676709035638364000;Centro;Entire home/apt;168,00 ;3;171;13/09/2025;85
812103697676089000;Centro;Entire home/apt;101,00 ;1;143;14/09/2025;349
836211490265698000;Centro;Entire home/apt;126,00 ;1;138;17/09/2025;332
1046291482887530000;Centro;Entire home/apt;101,00 ;2;94;28/09/2025;244
1073113088696970000;Centro;Entire home/apt;77,00 ;2;91;21/09/2025;238
1102726962513410000;Cruz De Humilladero;Entire home/apt;59,00 ;1;81;14/09/2025;158
1374398861983380000;Centro;Private room;28,00 ;1;27;08/09/2025;17
1424623105361270000;Centro;Private room;75,00 ;1;18;07/09/2025;275
892506201848565000;Carretera de Cadiz;Entire home/apt;118,00 ;2;125;28/09/2025;263
1292895617374950000;Centro;Entire home/apt;125,00 ;2;44;26/09/2025;83
16524587;Centro;Entire home/apt;68,00 ;2;468;23/09/2025;222
51617920;Centro;Entire home/apt;78,00 ;3;223;21/09/2025;59
859353238894931000;Centro;Entire home/apt;105,00 ;3;133;22/09/2025;75
1189925813686120000;Carretera de Cadiz;Entire home/apt;78,00 ;1;66;19/09/2025;22
1294957477049590000;Centro;Entire home/apt;245,00 ;1;46;23/09/2025;316
1371238364157490000;Cruz De Humilladero;Private room;29,00 ;3;23;15/09/2025;87
572387047122309000;Centro;Entire home/apt;89,00 ;1;192;22/09/2025;137
596941199088746000;Churriana;Entire home/apt;110,00 ;1;189;14/09/2025;47
852706203329170000;Centro;Entire home/apt;124,00 ;2;137;15/09/2025;202
1054182258558020000;Centro;Entire home/apt;84,00 ;2;89;24/09/2025;236
1057798011308120000;Centro;Private room;92,00 ;1;93;18/09/2025;109
1269374088995450000;Centro;Entire home/apt;93,00 ;6;51;23/09/2025;234
1315773001536110000;Centro;Entire home/apt;73,00 ;1;41;23/09/2025;323
1397629797746660000;Carretera de Cadiz;Entire home/apt;65,00 ;1;25;07/09/2025;98
1464710980902100000;Centro;Private room;28,00 ;1;11;26/08/2025;345
619389022360390000;Centro;Entire home/apt;153,00 ;1;184;12/09/2025;131
831061104016036000;Centro;Entire home/apt;120,00 ;1;141;25/09/2025;341
1085454276456520000;Carretera de Cadiz;Private room;27,00 ;1;88;15/09/2025;256
1266797518058470000;Carretera de Cadiz;Private room;41,00 ;3;51;15/09/2025;16
1482463220491590000;Churriana;Entire home/apt;89,00 ;1;7;28/08/2025;362
45668072;Centro;Entire home/apt;95,00 ;2;271;25/09/2025;211
950576514985821000;Centro;Private room;29,00 ;1;116;14/09/2025;348
14519534;Centro;Entire home/apt;123,00 ;2;497;28/09/2025;263
839968222884469000;Centro;Entire home/apt;142,00 ;1;139;27/09/2025;77
8991756;Carretera de Cadiz;Private room;30,00 ;2;542;28/09/2025;93
857190763547231000;Centro;Entire home/apt;93,00 ;1;136;17/09/2025;137
1223799250136300000;Centro;Entire home/apt;164,00 ;2;61;29/09/2025;177
1482885599386230000;Este;Entire home/apt;68,00 ;2;6;29/09/2025;356
5817293;Centro;Private room;41,00 ;3;576;11/09/2025;163
27260708;Centro;Entire home/apt;199,00 ;1;392;12/09/2025;134
52623431;Centro;Entire home/apt;76,00 ;3;218;27/09/2025;139
52805620;Centro;Entire home/apt;135,00 ;3;217;12/09/2025;248
852834328098722000;Centro;Entire home/apt;108,00 ;2;137;28/09/2025;55
1328055289185040000;Centro;Entire home/apt;92,00 ;2;38;28/09/2025;346
21318318;Centro;Private room;58,00 ;2;438;21/09/2025;2
31066796;Centro;Entire home/apt;300,00 ;3;369;22/09/2025;173
669546464650645000;Centro;Private room;41,00 ;2;175;19/09/2025;335
669552553659358000;Centro;Private room;37,00 ;2;177;26/09/2025;344
1213134095922250000;Centro;Entire home/apt;214,00 ;1;62;10/09/2025;205
1308167380885720000;Centro;Entire home/apt;54,00 ;1;40;15/09/2025;112
22207321;Centro;Entire home/apt;28,00 ;3;429;26/09/2025;1
34833784;Centro;Entire home/apt;96,00 ;3;352;28/09/2025;195
52514307;Centro;Entire home/apt;62,00 ;1;220;23/09/2025;36
1252413597159460000;Carretera de Cadiz;Entire home/apt;81,00 ;2;17;27/09/2025;45
1388294756893030000;Centro;Entire home/apt;92,00 ;3;10;29/09/2025;312
43309091;Centro;Entire home/apt;119,00 ;3;299;20/09/2025;127
49612225;Centro;Entire home/apt;69,00 ;2;242;15/09/2025;82
915615072465476000;Centro;Entire home/apt;65,00 ;4;124;10/09/2025;11
966789151596884000;Centro;Entire home/apt;162,00 ;3;109;26/09/2025;272
1178675431492760000;Cruz De Humilladero;Private room;21,00 ;1;71;04/09/2025;42
596907765431314000;Centro;Entire home/apt;66,00 ;2;190;25/09/2025;248
1116470614068260000;Centro;Entire home/apt;90,00 ;2;84;15/09/2025;357
1163794899122550000;Carretera de Cadiz;Entire home/apt;134,00 ;1;75;15/09/2025;60
1177383155623090000;Cruz De Humilladero;Entire home/apt;120,00 ;1;70;28/09/2025;168
1393666338242140000;Carretera de Cadiz;Entire home/apt;82,00 ;1;25;25/09/2025;338
1443538833035250000;Centro;Entire home/apt;67,00 ;1;14;28/09/2025;160
638273447225328000;Centro;Entire home/apt;122,00 ;1;184;18/09/2025;148
802747402351166000;Centro;Entire home/apt;102,00 ;2;150;24/09/2025;162
1029159317546440000;Centro;Entire home/apt;129,00 ;1;101;08/09/2025;116
29154156;Centro;Entire home/apt;71,00 ;1;386;24/09/2025;221
1211667723611870000;Palma-Palmilla;Entire home/apt;120,00 ;1;63;24/09/2025;89
30416063;Centro;Private room;74,00 ;2;371;28/09/2025;308
692722786412488000;Centro;Entire home/apt;153,00 ;1;174;22/09/2025;144
853314035740936000;Centro;Entire home/apt;189,00 ;1;139;20/09/2025;138
50135179;Centro;Entire home/apt;56,00 ;3;239;01/09/2025;75
735913239530954000;Centro;Entire home/apt;180,00 ;2;165;17/09/2025;263
1140574776341810000;Centro;Entire home/apt;81,00 ;2;76;21/09/2025;144
885379055741909000;Centro;Entire home/apt;72,00 ;2;133;29/09/2025;79
912122306717302000;Carretera de Cadiz;Private room;62,00 ;1;127;29/08/2025;53
1188486730540000000;Carretera de Cadiz;Private room;65,00 ;1;67;15/09/2025;197
819533758987272000;Centro;Entire home/apt;148,00 ;1;145;22/09/2025;150
921066694286552000;Centro;Private room;62,00 ;1;127;23/09/2025;316
12402718;Carretera de Cadiz;Private room;53,00 ;2;522;27/09/2025;173
19787450;Centro;Entire home/apt;90,00 ;3;461;19/09/2025;65
737462999323189000;Centro;Entire home/apt;134,00 ;2;166;27/09/2025;234
569154508107596000;Centro;Entire home/apt;92,00 ;2;201;24/09/2025;355
1099723464402260000;Centro;Entire home/apt;73,00 ;2;87;26/09/2025;219
21710208;Teatinos-Universidad;Private room;36,00 ;1;447;17/09/2025;157
830991383758819000;Centro;Entire home/apt;90,00 ;1;147;26/09/2025;341
1105584218723820000;Centro;Entire home/apt;183,00 ;2;89;24/09/2025;336
776151627523913000;Cruz De Humilladero;Entire home/apt;87,00 ;5;157;07/09/2025;239
45405954;Centro;Entire home/apt;104,00 ;3;280;21/09/2025;250
588957803758920000;Carretera de Cadiz;Private room;37,00 ;1;200;24/09/2025;216
773332728347960000;Centro;Entire home/apt;64,00 ;1;160;10/09/2025;107
1130989973963710000;Centro;Entire home/apt;141,00 ;3;78;20/09/2025;316
8970065;Centro;Private room;41,00 ;2;544;27/09/2025;152
569412504875276000;Centro;Entire home/apt;96,00 ;2;204;27/09/2025;243
578335617070535000;Centro;Entire home/apt;119,00 ;3;202;06/09/2025;346
746134021103352000;Centro;Entire home/apt;95,00 ;2;166;20/09/2025;276
1396513848009510000;Centro;Entire home/apt;53,00 ;2;26;09/09/2025;248
50482330;Centro;Entire home/apt;89,00 ;3;240;28/09/2025;199
1108440073994580000;Centro;Private room;25,00 ;1;89;07/09/2025;86
1160858732028770000;Centro;Entire home/apt;103,00 ;3;76;26/09/2025;89
16478052;Carretera de Cadiz;Entire home/apt;101,00 ;1;501;18/09/2025;320
31618404;Centro;Entire home/apt;93,00 ;1;383;23/09/2025;88
944082255319952000;Centro;Entire home/apt;114,00 ;1;125;26/09/2025;343
1436914345652720000;Churriana;Entire home/apt;53,00 ;2;9;15/09/2025;258
1476059939404390000;Centro;Entire home/apt;106,00 ;1;9;22/09/2025;352
